"vehicle_year_name","vehicle_style","site_rating","vehicle_price","vehicle_mileage","vehicle_location","vehicle_ext_color","vehicle_int_color","vehicle_accident_count","vehicle_title_type","vehicle_mpg","vehicle_transmission","vehicle_fuel_type","vehicle_options_level","vehicle_engine","vehicle_drive_type","vehicle_usage_type"
"2017 FIAT 500","500e Hatch","Excellent Price","$6,733","29,716","Carrolton, TX","Granito Lucente (Granite Crystal)","Black","0 reported accidents","Clean","121 cty / 103 hwy","Automatic","Electric","Minimal Options","L - Electric","FWD","Personal or Rental Use"
"2018 Honda Civic","Sport Touring Hatchback CVT","Great Price","$22,990","24,596","Oklahoma City, OK","Aegean Blue Metallic","Black","0 reported accidents","Clean","30 cty / 36 hwy","Automatic","Gas","Standard","1.5L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2017 Chevrolet Bolt EV","Premier","Excellent Price","$18,990","32,028","Oklahoma City, OK","Mosaic Black Metallic","Other","0 reported accidents","Clean","128 cty / 110 hwy","Automatic","Electric","Standard","L - Electric","FWD","Fleet or Mixed Use"
"2016 Volkswagen Golf R","Hatchback DSG","Excellent Price","$25,990","44,585","Oklahoma City, OK","Black","Black","0 reported accidents","Clean","23 cty / 30 hwy","Automatic","Gas",NA,"2.0L Inline-4 Gas Turbocharged","AWD","Personal or Rental Use"
"2019 Volkswagen e-Golf","SE","Excellent Price","$19,670","11,298","Yukon, OK","Deep Black Pearl","Titan Black","0 reported accidents","Clean","126 cty / 111 hwy","Automatic","Electric","Standard","L - Electric","FWD","Personal or Rental Use"
"2015 Toyota Prius","Three","Excellent Price","$15,590","49,169","Oklahoma City, OK","Gray","Dk. Gray","0 reported accidents","Clean","51 cty / 48 hwy","Automatic","Hybrid","Standard","1.8L Inline-4 Hybrid","FWD","Fleet or Mixed Use"
"2017 BMW i3","94 Ah with Range Extender","Excellent Price","$18,484","24,178","Dallas, TX","Protonic Blue Metallic W/Frozen Gray Accent","Deka Dark Cl","0 reported accidents","Clean","N/A cty / N/A hwy","Automatic","Plug-In","Standard","0.6L Inline-2 Plug-In","RWD","Personal or Rental Use"
"2017 FIAT 500","500e Hatch","Excellent Price","$7,646","11,569","Carrolton, TX","Granito Lucente (Granite Crystal)","Black","0 reported accidents","Clean","121 cty / 103 hwy","Automatic","Electric","Minimal Options","L - Electric","FWD","Personal or Rental Use"
"2018 Toyota Corolla iM","CVT","Fair Price","$14,300","60,951","Oklahoma City, OK","Black Sand Pearl","Black","1 reported accidents","Clean","28 cty / 36 hwy","Automatic","Gas",NA,"1.8L Inline-4 Gas","FWD","Personal or Rental Use"
"2016 Kia Soul","EV","Excellent Price","$11,970","23,746","Yukon, OK","Shadow Black","Gray 2-Tone","0 reported accidents","Clean","120 cty / 92 hwy","Automatic","Electric","Standard","L - Electric","FWD","Fleet or Mixed Use"
"2011 Nissan Versa","1.8 S Hatchback Auto","Great Price","$5,174","84,903","Oklahoma City, OK","Super Black","Charcoal","0 reported accidents","Clean","24 cty / 32 hwy","Automatic","Gas","Standard","1.8L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Toyota Prius Prime","Advanced","Excellent Price","$21,990","23,000","Oklahoma City, OK","Silver","Gray","0 reported accidents","Clean","N/A cty / N/A hwy","Automatic","Plug-In",NA,"1.8L Inline-4 Plug-In","FWD","Personal or Rental Use"
"2017 FIAT 500","500e Hatch","Excellent Price","$6,993","24,042","Carrolton, TX","Nero Puro (Straight Black)","Black","0 reported accidents","Clean","121 cty / 103 hwy","Automatic","Electric","Minimal Options","L - Electric","FWD","Personal or Rental Use"
"2011 Lexus CT","CT 200h","Great Price","$14,990","75,892","Oklahoma City, OK","Red","Beige","0 reported accidents","Clean","43 cty / 40 hwy","Automatic","Hybrid","Standard","1.8L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2016 Nissan Versa","Note 1.6 SV CVT","Excellent Price","$8,580","74,277","Yukon, OK","Brilliant Silver Metallic","Black","0 reported accidents","Clean","31 cty / 39 hwy","Automatic","Gas","Standard","1.6L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2017 FIAT 500","500e Hatch","Excellent Price","$7,242","19,366","Carrolton, TX","Nero Puro (Straight Black)","Black","0 reported accidents","Clean","121 cty / 103 hwy","Automatic","Electric","Minimal Options","L - Electric","FWD","Personal or Rental Use"
"2017 Chevrolet Bolt EV","Premier","Great Price","$17,990","41,091","Oklahoma City, OK","Summit White","Dark Galvanized Gray","0 reported accidents","Clean","128 cty / 110 hwy","Automatic","Electric","Standard","L - Electric","FWD","Fleet or Mixed Use"
"2015 Nissan LEAF","SV","Excellent Price","$9,990","41,068","Oklahoma City, OK","Gun Metallic","Black","0 reported accidents","Clean","126 cty / 101 hwy","Automatic","Electric","Well Equipped","L - Electric","FWD","Fleet or Mixed Use"
"2017 FIAT 500","500e Hatch","Excellent Price","$7,691","10,065","Carrolton, TX","Granito Lucente (Granite Crystal)","Black","0 reported accidents","Clean","121 cty / 103 hwy","Automatic","Electric","Minimal Options","L - Electric","FWD","Personal or Rental Use"
"2016 Ford C-Max","Hybrid SE","Excellent Price","$8,499","74,527","Mansfield, TX","Oxford White","Gray","0 reported accidents","Clean","42 cty / 36 hwy","Automatic","Hybrid","Standard","2.0L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2016 BMW 4 Series","428i Gran Coupe RWD (SULEV)","Great Price","$21,590","61,180","Oklahoma City, OK","Mineral White Metallic","Saddle Brown/Excl. Stitch","0 reported accidents","Clean","23 cty / 34 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas Turbocharged","RWD","Personal or Rental Use"
"2016 Nissan LEAF","SL","Excellent Price","$12,590","39,609","Oklahoma City, OK","Forged Bronze","Black","0 reported accidents","Clean","124 cty / 101 hwy","Automatic","Electric","Well Equipped","L - Electric","FWD","Personal or Rental Use"
"2018 Honda Civic","EX Hatchback CVT","Great Price","$20,990","27,283","Oklahoma City, OK","White Orchid Pearl","Black","0 reported accidents","Clean","31 cty / 40 hwy","Automatic","Gas",NA,"1.5L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2017 FIAT 500","500e Hatch","Excellent Price","$7,283","18,508","Carrolton, TX","Nero Puro (Straight Black)","Black","0 reported accidents","Clean","121 cty / 103 hwy","Automatic","Electric","Minimal Options","L - Electric","FWD","Personal or Rental Use"
"2017 FIAT 500","500e Hatch","Excellent Price","$6,692","30,134","Carrolton, TX","Granito Lucente (Granite Crystal)","Black","0 reported accidents","Clean","121 cty / 103 hwy","Automatic","Electric","Minimal Options","L - Electric","FWD","Personal or Rental Use"
"2014 Toyota Prius","Plug-in Hybrid Advanced","Excellent Price","$14,590","76,686","Oklahoma City, OK","Silver","Dk. Gray","0 reported accidents","Clean","51 cty / 49 hwy","Automatic","Hybrid","Standard","1.8L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2015 Kia Soul","Base Automatic","Excellent Price","$7,380","96,193","Fort Worth, TX","Shadow Black","Gray 2-Tone","0 reported accidents","Clean","24 cty / 30 hwy","Automatic","Gas","Standard","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 BMW 4 Series","430i Gran Coupe RWD","Great Price","$26,592","49,610","Oklahoma City, OK","Black Sapphire Metallic","Black","0 reported accidents","Clean","24 cty / 34 hwy","Automatic","Gas",NA,"2.0L Inline-4 Gas Turbocharged","RWD","Fleet or Mixed Use"
"2018 MINI Hardtop","S Hardtop 4-Door","Excellent Price","$21,990","4,937","Oklahoma City, OK","Gray","Carbon Black","0 reported accidents","Clean","23 cty / 32 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas Turbocharged","FWD","Fleet or Mixed Use"
"2019 Subaru Impreza","2.0i Limited 5-door CVT","Excellent Price","$21,990","12,846","Oklahoma City, OK","Dark Blue Pearl","Ivory","0 reported accidents","Clean","28 cty / 36 hwy","Automatic","Gas","Standard","2.0L Flat-4 Gas","AWD","Personal or Rental Use"
"2015 FIAT 500L","Trekking","Excellent Price","$9,495","45,398","Dallas, TX","Bianco (White)","Black","0 reported accidents","Clean","25 cty / 33 hwy","Automatic","Gas","Minimal Options","1.4L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2018 Nissan Versa","Note SV CVT","Excellent Price","$11,122","34,350","Shawnee, OK","Fresh Powder","Charcoal","0 reported accidents","Clean","31 cty / 39 hwy","Automatic","Gas","Minimal Options","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2012 Lexus CT","CT 200h Premium","Great Price","$15,990","48,937","Oklahoma City, OK","Silver","Black","0 reported accidents","Clean","43 cty / 40 hwy","Automatic","Hybrid","Standard","1.8L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2018 Toyota Prius Prime","Plus","Excellent Price","$22,990","16,177","Oklahoma City, OK","Red","Black","0 reported accidents","Clean","N/A cty / N/A hwy","Automatic","Plug-In",NA,"1.8L Inline-4 Plug-In","FWD","Personal or Rental Use"
"2016 Volkswagen e-Golf","SE","Great Price","$12,990","39,370","Oklahoma City, OK","Reflex Silver Metallic","Black","0 reported accidents","Clean","126 cty / 105 hwy","Automatic","Electric","Well Equipped","L - Electric","FWD","Personal or Rental Use"
"2016 Toyota Prius","Three Touring","Great Price","$17,891","43,363","Oklahoma City, OK","Midnight Black Metallic","Black","0 reported accidents","Clean","54 cty / 50 hwy","Automatic","Hybrid","Standard","1.8L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2013 Ford Focus","Electric Hatchback","Great Price","$10,990","38,550","Oklahoma City, OK","Tuxedo Black Metallic","Lt. Gray","0 reported accidents","Clean","110 cty / 99 hwy","Automatic","Electric","Standard","L - Electric","FWD","Personal or Rental Use"
"2019 Volkswagen e-Golf","SE","Great Price","$19,990","9,965","Oklahoma City, OK","Urano Gray","Titan Black","0 reported accidents","Clean","126 cty / 111 hwy","Automatic","Electric","Standard","L - Electric","FWD","Personal or Rental Use"
"2013 Hyundai Accent","GS Hatchback Automatic","Great Price","$8,869","19,983","Del City, OK","Ironman Silver","Black","0 reported accidents","Clean","28 cty / 37 hwy","Automatic","Gas","Standard","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 FIAT 500","500e Hatch","Excellent Price","$7,283","18,433","Carrolton, TX","Granito Lucente (Granite Crystal)","Black","0 reported accidents","Clean","121 cty / 103 hwy","Automatic","Electric","Minimal Options","L - Electric","FWD","Personal or Rental Use"
"2017 Ford Focus","SEL Hatchback","Excellent Price","$13,590","31,147","Oklahoma City, OK","Ruby Red Metallic Tinted Clearcoat","Charcoal Black","0 reported accidents","Clean","26 cty / 36 hwy","Manual","Gas","Standard","2.0L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2017 FIAT 500","500e Hatch","Excellent Price","$7,484","14,883","Carrolton, TX","Nero Puro (Straight Black)","Black","0 reported accidents","Clean","121 cty / 103 hwy","Automatic","Electric","Minimal Options","L - Electric","FWD","Personal or Rental Use"
"2015 Kia Soul","+ Automatic","Excellent Price","$8,444","80,674","Arlington, TX","Latte Brown","Black","1 reported accidents","Clean","23 cty / 31 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2018 BMW i3","94 Ah with Range Extender","Great Price","$23,990","14,675","Oklahoma City, OK","Imperial Blue Metallic W/Frozen Gray Accent","Atelier European Dark","0 reported accidents","Clean","N/A cty / N/A hwy","Automatic","Plug-In","Minimal Options","0.6L Inline-2 Plug-In","RWD","Personal or Rental Use"
"2016 Honda Fit","EX CVT","Excellent Price","$10,977","79,952","Corinth, TX","White Orchid Pearl","Black","0 reported accidents","Clean","32 cty / 38 hwy","Automatic","Gas",NA,"1.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2015 Chevrolet Sonic","RS Hatch AT","Excellent Price","$12,590","47,619","Oklahoma City, OK","Dragon Green Metallic","Jet Black","0 reported accidents","Clean","25 cty / 33 hwy","Automatic","Gas","Well Equipped","1.4L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2019 Kia Soul","+ Automatic","Great Price","$14,990","38,770","Oklahoma City, OK","Shadow Black","Black","0 reported accidents","Clean","25 cty / 30 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2015 Nissan LEAF","SV (alt)","Great Price","$9,990","103,228","Oklahoma City, OK","Super Black","Light Gray","0 reported accidents","Clean","126 cty / 101 hwy","Automatic","Electric","Fully Loaded","L - Electric","FWD","Personal or Rental Use"
"2018 Hyundai Elantra","GT Hatchback Automatic","Great Price","$15,990","24,905","Oklahoma City, OK","Symphony Air Silver","Black","0 reported accidents","Clean","24 cty / 32 hwy","Automatic","Gas","Fully Loaded","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2016 Kia Soul","+ Automatic","Great Price","$14,990","11,685","Oklahoma City, OK","Clear White","Black","0 reported accidents","Clean","24 cty / 31 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2018 Toyota Prius","Two","Excellent Price","$15,990","74,787","Oklahoma City, OK","Red","Black","0 reported accidents","Clean","54 cty / 50 hwy","Automatic","Hybrid",NA,"1.8L Inline-4 Hybrid","FWD","Fleet or Mixed Use"
"2016 Kia Soul","Base Manual","Excellent Price","$9,490","59,922","Addison, TX","Clear White","Black","0 reported accidents","Clean","24 cty / 30 hwy","Manual","Gas","Standard","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2019 Hyundai Elantra","GT Hatchback Automatic","Fair Price","$14,995","36,564","Oklahoma City, OK","Summit Gray","Black","0 reported accidents","Clean","25 cty / 32 hwy","Automatic","Gas","Minimal Options","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2013 Ford Fiesta","SE Hatchback","Excellent Price","$5,598","78,000","Arlington, TX","Oxford White","Unknown","0 reported accidents","Clean","29 cty / 39 hwy","Automatic","Gas","Standard","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2017 Audi A3","e-tron Premium Sportback 1.4 TFSI FWD","Excellent Price","$21,590","36,925","Oklahoma City, OK","Brilliant Black","Black","0 reported accidents","Clean","N/A cty / N/A hwy","Automatic","Plug-In","Minimal Options","1.4L Inline-4 Plug-In Turbocharged","FWD","Fleet or Mixed Use"
"2017 Toyota Prius","Two","Great Price","$17,590","43,458","Oklahoma City, OK","White","Black","0 reported accidents","Clean","54 cty / 50 hwy","Automatic","Hybrid",NA,"1.8L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2019 Toyota Prius Prime","Premium","Great Price","$23,990","25,574","Oklahoma City, OK","Gray","Black","0 reported accidents","Clean","N/A cty / N/A hwy","Automatic","Plug-In",NA,"1.8L Inline-4 Plug-In","FWD","Personal or Rental Use"
"2019 Chevrolet Bolt EV","LT","Excellent Price","$21,690","19,552","Yukon, OK","Mosaic Black Metallic","Dark Galvanized/Sky Cool Gray","0 reported accidents","Clean","128 cty / 110 hwy","Automatic","Electric","Fully Loaded","L - Electric","FWD","Personal or Rental Use"
"2016 Kia Soul","Base Automatic","Excellent Price","$9,999","54,178","Garland, TX","Shadow Black","Black","0 reported accidents","Clean","24 cty / 30 hwy","Automatic","Gas","Fully Loaded","1.6L Inline-4 Gas","FWD","Personal or Rental Use"
"2016 Mazda Mazda3","s Grand Touring 5-Door Automatic","Great Price","$16,990","42,676","Oklahoma City, OK","Meteor Gray Mica","Black","0 reported accidents","Clean","27 cty / 37 hwy","Automatic","Gas","Minimal Options","2.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2013 Toyota Prius","Plug-in Hybrid Advanced","Great Price","$14,990","91,593","Oklahoma City, OK","Gray","Gray","0 reported accidents","Clean","51 cty / 49 hwy","Automatic","Hybrid","Standard","1.8L Inline-4 Hybrid","FWD","Fleet or Mixed Use"
"2017 Honda Fit","LX Manual","Fair Price","$14,361","21,008","Oklahoma City, OK","Aegean Blue Metallic","Black","0 reported accidents","Clean","29 cty / 36 hwy","Manual","Gas","Standard","1.5L Inline-4 Gas","FWD","Personal or Rental Use"
"2013 Ford Focus","SE Hatchback","Great Price","$10,590","66,057","Oklahoma City, OK","Gray","Charcoal Black","0 reported accidents","Clean","26 cty / 36 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas","FWD","Personal or Rental Use"
"2018 Toyota Prius Prime","Advanced","Excellent Price","$23,590","32,907","Oklahoma City, OK","Gray","Black","0 reported accidents","Clean","N/A cty / N/A hwy","Automatic","Plug-In",NA,"1.8L Inline-4 Plug-In","FWD","Personal or Rental Use"
"2014 Mitsubishi Mirage","DE Manual","Great Price","$6,500","50,235","Del City, OK","White","Unknown","1 reported accidents","Clean","34 cty / 42 hwy","Manual","Gas","Standard","1.2L Inline-3 Gas","FWD","Fleet or Mixed Use"
"2019 Toyota Prius Prime","Plus","Excellent Price","$24,990","4,606","Oklahoma City, OK","Gray","Black","0 reported accidents","Clean","N/A cty / N/A hwy","Automatic","Plug-In",NA,"1.8L Inline-4 Plug-In","FWD","Personal or Rental Use"
"2017 Hyundai Veloster","Base DCT","Fair Price","$10,995","84,692","Bethany, OK","Triathlon Gray Metallic","Black","0 reported accidents","Clean","28 cty / 35 hwy","Automatic","Gas","Minimal Options","1.6L Inline-4 Gas","FWD","Fleet or Mixed Use"
"2015 Volkswagen e-Golf","SEL Premium","Excellent Price","$12,990","47,212","Oklahoma City, OK","Night Blue Metallic","Beige","0 reported accidents","Clean","126 cty / 105 hwy","Automatic","Electric",NA,"L - Electric","FWD","Fleet or Mixed Use"
"2014 Ford C-Max","Hybrid SE","Excellent Price","$8,450","83,785","Garland, TX","Ice Storm Metallic","Medium Light Stone","1 reported accidents","Clean","42 cty / 36 hwy","Automatic","Hybrid","Standard","2.0L Inline-4 Hybrid","FWD","Personal or Rental Use"
"2019 MINI Hardtop","S Hardtop 2-Door","Great Price","$23,590","17,358","Oklahoma City, OK","Pepper White","Carbon Black","0 reported accidents","Clean","23 cty / 32 hwy","Automatic","Gas","Standard","2.0L Inline-4 Gas Turbocharged","FWD","Personal or Rental Use"
"2016 Volkswagen e-Golf","SE","Excellent Price","$10,995","44,000","Carrollton, TX","Deep Black Pearl","Black","0 reported accidents","Clean","126 cty / 105 hwy","Automatic","Electric","Well Equipped","L - Electric","FWD","Personal or Rental Use"
