vehicle_year_name,vehicle_style,site_rating,vehicle_price,vehicle_mileage,vehicle_location,vehicle_ext_color,vehicle_int_color,vehicle_accident_count,vehicle_title_type,vehicle_mpg,vehicle_transmission,vehicle_fuel_type,vehicle_options_level,vehicle_engine,vehicle_drive_type,vehicle_usage_type
2018 Toyota Camry,XLE I4 Automatic,Excellent Price,"$21,990 ","6,755","Oklahoma City, OK",White,Gray,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,NA,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2019 Toyota Corolla,LE CVT,Great Price,"$14,892 ","28,954","Oklahoma City, OK",Barcelona Red Metallic,Black,0 reported accidents,Clean,28 cty / 36 hwy,Automatic,Gas,NA,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2018 Kia Optima,LX,Great Price,"$14,300 ","34,185","Oklahoma City, OK",Snow White Pearl,Black,1 reported accidents,Clean,25 cty / 36 hwy,Automatic,Gas,Fully Loaded,2.4L Inline-4 Gas,FWD,Fleet or Mixed Use
2015 Nissan Altima,2.5 S,Fair Price,"$10,795 ","72,538","Oklahoma City, OK",Super Black,Charcoal,1 reported accidents,Clean,27 cty / 38 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Fleet or Mixed Use
2015 Lincoln MKS,3.7L AWD,Excellent Price,"$16,730 ","34,210","Del City, OK",Tuxedo Black,Charcoal Black,0 reported accidents,Clean,18 cty / 26 hwy,Automatic,Gas,Standard,3.7L V-6 Gas,AWD,Fleet or Mixed Use
2012 Honda Civic,LX Sedan Automatic,Great Price,"$9,995 ","71,413","Oklahoma City, OK",Crystal Black Pearl,Gray,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2016 Chevrolet Sonic,LT Sedan AT,Great Price,"$7,795 ","84,188","Oklahoma City, OK",Mosaic Black Metallic,Dark Pewter/Dark Titanium,0 reported accidents,Clean,24 cty / 35 hwy,Automatic,Gas,Minimal Options,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2015 Hyundai Genesis,3.8 RWD,Excellent Price,"$19,590 ","32,278","Oklahoma City, OK",Caspian Black,Beige,0 reported accidents,Clean,18 cty / 29 hwy,Automatic,Gas,Well Equipped,3.8L V-6 Gas,RWD,Personal or Rental Use
2013 BMW 6 Series,650i xDrive Gran Coupe,Excellent Price,"$25,590 ","73,182","Oklahoma City, OK",Ruby Black Metallic,Black,0 reported accidents,Clean,16 cty / 24 hwy,Automatic,Gas,Standard,4.4L V-8 Gas Turbocharged,AWD,Personal or Rental Use
2016 Hyundai Accent,SE Sedan Manual,Excellent Price,"$8,995 ","36,174","Oklahoma City, OK",Century White,Beige,0 reported accidents,Clean,27 cty / 38 hwy,Manual,Gas,Standard,1.6L Inline-4 Gas,FWD,Fleet or Mixed Use
2019 Ford Fusion,SEL FWD,Fair Price,"$16,950 ","40,101","Del City, OK",White Platinum Metallic Tri-Coat,Ebony,0 reported accidents,Clean,23 cty / 34 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2016 Honda Civic,LX Sedan CVT,Excellent Price,"$13,990 ","55,114","Oklahoma City, OK",Crystal Black Pearl,Tan,0 reported accidents,Clean,31 cty / 41 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2018 Kia Forte,LX Sedan Automatic,Great Price,"$10,995 ","40,037","Oklahoma City, OK",Aurora Black,Black,2 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Fleet or Mixed Use
2019 Ford Taurus,Limited FWD,Excellent Price,"$18,700 ","29,136","Oklahoma City, OK",Ingot Silver Metallic,Dune,0 reported accidents,Clean,18 cty / 26 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2013 Lexus LS,LS 460 AWD,Excellent Price,"$27,590 ","63,517","Oklahoma City, OK",Ultra White,Black,0 reported accidents,Clean,16 cty / 23 hwy,Automatic,Gas,Standard,4.6L V-8 Gas,AWD,Personal or Rental Use
2015 Lexus GS,GS 350 Crafted Line RWD,Excellent Price,"$25,590 ","49,806","Oklahoma City, OK",White,Other,0 reported accidents,Clean,19 cty / 29 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,RWD,Personal or Rental Use
2016 Hyundai Elantra,SE Sedan Automatic,Great Price,"$8,595 ","90,590","Oklahoma City, OK",Symphony Silver,Gray,1 reported accidents,Clean,28 cty / 38 hwy,Automatic,Gas,Minimal Options,1.8L Inline-4 Gas,FWD,Fleet or Mixed Use
2011 Chevrolet Cruze,ECO with 1XF,Excellent Price,"$4,500 ","162,135","Oklahoma City, OK",Black Granite Metallic,Jet Black,0 reported accidents,Clean,28 cty / 42 hwy,Automatic,Gas,Fully Loaded,1.4L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Toyota Corolla,LE CVT,Fair Price,"$16,990 ","8,192","Oklahoma City, OK",Silver,Gray,0 reported accidents,Clean,28 cty / 36 hwy,Automatic,Gas,NA,1.8L Inline-4 Gas,FWD,Fleet or Mixed Use
2017 Honda Civic,LX Sedan CVT,Great Price,"$15,979 ","39,960","Oklahoma City, OK",Crystal Black Pearl,Black,0 reported accidents,Clean,31 cty / 40 hwy,Automatic,Gas,NA,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2014 Toyota Camry,2014 L I4 Automatic,Great Price,"$11,500 ","73,537","Bethany, OK",Attitude Black Metallic,Black,1 reported accidents,Clean,25 cty / 35 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Fleet or Mixed Use
2011 BMW 3 Series,328i Sedan SULEV,Fair Price,"$9,477 ","109,947","Del City, OK",Space Gray Metallic,Unknown,0 reported accidents,Clean,18 cty / 28 hwy,Manual,Gas,Standard,3.0L Inline-6 Gas,RWD,Fleet or Mixed Use
2017 Ford Fusion,Hybrid SE FWD,Great Price,"$12,645 ","69,556","Oklahoma City, OK",Shadow Black,Ebony,0 reported accidents,Clean,43 cty / 41 hwy,Automatic,Hybrid,Standard,2.0L Inline-4 Hybrid,FWD,Fleet or Mixed Use
2016 Hyundai Elantra,SE Sedan Automatic,Excellent Price,"$5,988 ","129,024","Norman, OK",Symphony Silver,Gray,0 reported accidents,Clean,28 cty / 38 hwy,Automatic,Gas,Minimal Options,1.8L Inline-4 Gas,FWD,Fleet or Mixed Use
2014 Ford Fusion,SE FWD,Excellent Price,"$9,990 ","96,799","Oklahoma City, OK",Sterling Gray Metallic,Charcoal Black,0 reported accidents,Clean,22 cty / 34 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Fleet or Mixed Use
2017 Kia Forte,LX Sedan Automatic,Excellent Price,"$9,995 ","37,230","Bethany, OK",Garnet Red,Black,0 reported accidents,Clean,29 cty / 38 hwy,Automatic,Gas,Minimal Options,2.0L Inline-4 Gas,FWD,Fleet or Mixed Use
2018 Honda Accord,EX-L with Navigation 1.5T CVT,Great Price,"$25,215 ","28,594","Oklahoma City, OK",Platinum White Pearl,Ivory,0 reported accidents,Clean,30 cty / 38 hwy,Automatic,Gas,NA,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2012 Mercedes-Benz CLS,CLS 550 RWD,Excellent Price,"$21,000 ","67,525","Oklahoma City, OK",Cuprite Brown Metallic,Saffron Beige,0 reported accidents,Clean,17 cty / 25 hwy,Automatic,Gas,Standard,4.6L V-8 Gas Turbocharged,RWD,Personal or Rental Use
2019 Chrysler 300,Limited RWD,Great Price,"$21,990 ","27,748","Oklahoma City, OK",Granite Crystal Metallic Clearcoat,Black,0 reported accidents,Clean,19 cty / 30 hwy,Automatic,Gas,Standard,3.6L V-6 Gas,RWD,Personal or Rental Use
2013 Hyundai Elantra,GLS Sedan Automatic,Excellent Price,"$6,996 ","110,306","Edmond, OK",Midnight Black,Beige,0 reported accidents,Clean,28 cty / 38 hwy,Automatic,Gas,Minimal Options,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2019 Toyota Corolla,L CVT,Great Price,"$14,648 ","27,956","Shawnee, OK",Blue,Steel Gray,0 reported accidents,Clean,28 cty / 36 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2013 Hyundai Accent,GLS Sedan Automatic,Great Price,"$6,900 ","87,874","Oklahoma City, OK",Marathon Blue,Gray,0 reported accidents,Clean,28 cty / 37 hwy,Automatic,Gas,Standard,1.6L Inline-4 Gas,FWD,Fleet or Mixed Use
2016 Kia Optima,LX,Excellent Price,"$12,889 ","39,639","Del City, OK",Moss Gray,Beige,0 reported accidents,Clean,24 cty / 35 hwy,Automatic,Gas,Minimal Options,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2015 Hyundai Sonata,SE 2.4L,Excellent Price,"$8,750 ","102,396","Edmond, OK",Quartz White Pearl,Gray,0 reported accidents,Clean,25 cty / 37 hwy,Automatic,Gas,Minimal Options,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2018 Honda Accord,Sport 1.5T CVT,Great Price,"$22,416 ","35,179","Oklahoma City, OK",Still Night Pearl,Black,0 reported accidents,Clean,29 cty / 35 hwy,Automatic,Gas,NA,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Dodge Charger,SXT RWD,Great Price,"$22,344 ","32,964","Oklahoma City, OK",Go Mango,Black,0 reported accidents,Clean,19 cty / 30 hwy,Automatic,Gas,Minimal Options,3.6L V-6 Gas,RWD,Personal or Rental Use
2017 Honda Civic,EX-T Sedan CVT,Great Price,"$15,990 ","76,792","Oklahoma City, OK",Crystal Black Pearl,Black,0 reported accidents,Clean,32 cty / 42 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2012 Honda Civic,CNG with Navigation Sedan Automatic,Excellent Price,"$5,995 ","141,095","Oklahoma City, OK",Polished Metal Metallic,Unknown,0 reported accidents,Clean,27 cty / 38 hwy,Automatic,CNG,Standard,1.8L Inline-4 CNG,FWD,Personal or Rental Use
2019 Ford Fusion,Hybrid SE FWD,Great Price,"$16,233 ","21,801","Oklahoma City, OK",Magnetic Metallic,Medium Light Stone,0 reported accidents,Clean,43 cty / 41 hwy,Automatic,Hybrid,Standard,2.0L Inline-4 Hybrid,FWD,Personal or Rental Use
2017 Mercedes-Benz C-Class,C 300 4MATIC Sedan,Excellent Price,"$24,990 ","31,078","Oklahoma City, OK",Black,Black,0 reported accidents,Clean,24 cty / 31 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,AWD,Personal or Rental Use
2017 Volkswagen Passat,1.8T SE with Technology Auto,Excellent Price,"$16,990 ","5,479","Oklahoma City, OK",Platinum Gray Metallic,Titan Black,0 reported accidents,Clean,23 cty / 34 hwy,Automatic,Gas,Well Equipped,1.8L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2013 BMW 3 Series,328i Sedan,Excellent Price,"$14,990 ","79,059","Oklahoma City, OK",Estoril Blue,Gray,0 reported accidents,Clean,22 cty / 34 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,RWD,Personal or Rental Use
2018 Chevrolet Cruze,LT with 1SD Sedan Automatic,Excellent Price,"$14,470 ","19,616","Norman, OK",Kinetic Blue Metallic,Jet Black,0 reported accidents,Clean,29 cty / 40 hwy,Automatic,Gas,Fully Loaded,1.4L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2010 Buick Lucerne,CXL Premium,Excellent Price,"$11,590 ","48,574","Oklahoma City, OK",Quicksilver Metallic,Lt. Gray,0 reported accidents,Clean,17 cty / 26 hwy,Automatic,Gas,Standard,3.9L V-6 Gas,FWD,Personal or Rental Use
2019 Toyota Corolla,LE CVT,Excellent Price,"$12,950 ","36,104","Irving, TX",Black Sand Pearl,Black,0 reported accidents,Clean,28 cty / 36 hwy,Automatic,Gas,NA,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2019 Toyota Corolla,LE CVT,Excellent Price,"$12,950 ","28,382","Irving, TX",Black Sand Pearl,Ash,0 reported accidents,Clean,28 cty / 36 hwy,Automatic,Gas,NA,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2016 Toyota Corolla,LE CVT,Excellent Price,"$12,590 ","45,056","Oklahoma City, OK",Red,Tan,0 reported accidents,Clean,29 cty / 38 hwy,Automatic,Gas,NA,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2019 Toyota Corolla,SE CVT,Great Price,"$16,350 ","34,985","Oklahoma City, OK",Falcon Gray Metallic,Black,1 reported accidents,Clean,28 cty / 35 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2012 Nissan Altima,2.5 S Sedan CVT,Excellent Price,"$7,977 ","67,725","YUKON, OK",Tuscan Sun Metallic,Charcoal,0 reported accidents,Clean,23 cty / 32 hwy,Automatic,Gas,Minimal Options,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2015 Chrysler 200,Limited FWD,High Price,"$9,450 ","100,226","Oklahoma City, OK",Granite Crystal Metallic Clearcoat,Black,0 reported accidents,Clean,23 cty / 36 hwy,Automatic,Gas,Standard,2.4L Inline-4 Gas,FWD,Fleet or Mixed Use
2013 Hyundai Elantra,GLS Sedan Automatic,Excellent Price,"$6,688 ","126,749","Norman, OK",Blue Sky Metallic,Beige,0 reported accidents,Clean,28 cty / 38 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2013 Dodge Dart,Rallye,Excellent Price,"$6,495 ","124,213","Oklahoma City, OK",Redline 2-Coat Pearl,Black/Ruby Red,0 reported accidents,Clean,25 cty / 36 hwy,Manual,Gas,Standard,1.4L Inline-4 Gas Turbocharged,FWD,Fleet or Mixed Use
2015 Nissan Altima,2.5 SL,Excellent Price,"$13,590 ","64,744","Oklahoma City, OK",Gun Metallic,Charcoal,0 reported accidents,Clean,27 cty / 38 hwy,Automatic,Gas,Well Equipped,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2013 Hyundai Elantra,GLS Sedan Automatic,Great Price,"$8,395 ","75,564","Oklahoma City, OK",Desert Bronze,Beige,4 reported accidents,Clean,28 cty / 38 hwy,Automatic,Gas,Well Equipped,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2019 Ford Fusion,Titanium AWD,Excellent Price,"$16,297 ","40,430","Dallas, TX",Oxford White,Ebony,0 reported accidents,Clean,20 cty / 29 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,AWD,Personal or Rental Use
2014 Ford Fusion,SE FWD,Great Price,"$7,995 ","167,675","Oklahoma City, OK",Tuxedo Black Metallic,Charcoal Black,1 reported accidents,Clean,22 cty / 34 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Fleet or Mixed Use
2013 Chrysler 200,LX Sedan,Excellent Price,"$5,999 ","133,560","Del City, OK",Tungsten Metallic,Black,1 reported accidents,Clean,20 cty / 31 hwy,Automatic,Gas,Standard,2.4L Inline-4 Gas,FWD,Fleet or Mixed Use
2017 Honda Accord,Sport Sedan CVT,Great Price,"$20,407 ","13,104","Oklahoma City, OK",Modern Steel Metallic,Black,0 reported accidents,Clean,26 cty / 34 hwy,Automatic,Gas,NA,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2012 Honda Civic,CNG Sedan Automatic,Excellent Price,"$10,990 ","62,162","Oklahoma City, OK",Gray,Gray,0 reported accidents,Clean,27 cty / 38 hwy,Automatic,CNG,Standard,1.8L Inline-4 CNG,FWD,Personal or Rental Use
2018 Nissan Sentra,S CVT,Great Price,"$13,350 ","11,903","Oklahoma City, OK",Super Black,Charcoal,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2015 Hyundai Sonata,SE 2.4L,Excellent Price,"$10,958 ","69,227","Del City, OK",Shale Gray Metallic,Gray,0 reported accidents,Clean,25 cty / 37 hwy,Automatic,Gas,Minimal Options,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2011 Buick Lucerne,CXL Premium,Excellent Price,"$11,990 ","52,901","Oklahoma City, OK",Quicksilver Metallic,Titanium,0 reported accidents,Clean,17 cty / 27 hwy,Automatic,Gas,Minimal Options,3.9L V-6 Gas,FWD,Personal or Rental Use
2012 Ford Fusion,SE FWD,Fair Price,"$7,900 ","90,528","Oklahoma City, OK",Black,Medium Light Stone,0 reported accidents,Clean,23 cty / 33 hwy,Automatic,Gas,Standard,3.0L V-6 Gas,FWD,Fleet or Mixed Use
2017 Ford Fusion,Hybrid SE FWD,Great Price,"$12,491 ","79,901","Oklahoma City, OK",Oxford White,Ebony,0 reported accidents,Clean,43 cty / 41 hwy,Automatic,Hybrid,Minimal Options,2.0L Inline-4 Hybrid,FWD,Personal or Rental Use
2019 Ford Taurus,Limited FWD,Great Price,"$20,933 ","35,589","Oklahoma City, OK",Ingot Silver Metallic,Dune,0 reported accidents,Clean,18 cty / 26 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2016 Volkswagen Jetta,1.4T S Auto,Excellent Price,"$9,960 ","79,729","Edmond, OK",Platinum Gray Metallic,Titan Black,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,Standard,1.4L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2015 Hyundai Elantra,SE Sedan Automatic,Great Price,"$8,251 ","100,000","Del City, OK",Symphony Silver,Gray,0 reported accidents,Clean,28 cty / 38 hwy,Automatic,Gas,Well Equipped,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2017 Nissan Maxima,3.5 S,Excellent Price,"$18,830 ","43,662","Yukon, OK",Deep Blue Pearl,Charcoal,0 reported accidents,Clean,21 cty / 30 hwy,Automatic,Gas,Minimal Options,3.5L V-6 Gas,FWD,Fleet or Mixed Use
2018 Dodge Charger,SXT RWD,Excellent Price,"$19,995 ","44,589","Oklahoma City, OK",Indigo Blue,Black,1 reported accidents,Clean,19 cty / 30 hwy,Automatic,Gas,Minimal Options,3.6L V-6 Gas,RWD,Fleet or Mixed Use
2016 Chevrolet Cruze Limited,Limited LT with 1LT Sedan AT,Excellent Price,"$9,990 ","64,481","Oklahoma City, OK",Tungsten Metallic,Jet Black,0 reported accidents,Clean,26 cty / 38 hwy,Automatic,Gas,Minimal Options,1.4L Inline-4 Gas Turbocharged,FWD,Fleet or Mixed Use
2019 Ford Fusion,Hybrid SE FWD,Excellent Price,"$14,999 ","37,074","Stillwater, OK",Ingot Silver Metallic,Ebony,0 reported accidents,Clean,43 cty / 41 hwy,Automatic,Hybrid,Standard,2.0L Inline-4 Hybrid,FWD,Personal or Rental Use
2014 Ford Focus,SE Sedan,Excellent Price,"$5,991 ","75,002","Tulsa, OK",Ruby Red Tinted Clearcoat,Charcoal Black,0 reported accidents,Clean,26 cty / 36 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2018 Toyota Camry,SE I4 Automatic,Excellent Price,"$13,380 ","102,648","Fort Worth, TX",Celestial Silver Metallic,Black,0 reported accidents,Clean,28 cty / 39 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2014 Toyota Avalon,XLE Touring,Excellent Price,"$15,990 ","92,420","Oklahoma City, OK",Gray,Black,0 reported accidents,Clean,21 cty / 31 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,FWD,Personal or Rental Use
2014 Honda Accord,Hybrid EX-L Sedan,Great Price,"$14,990 ","88,242","Oklahoma City, OK",Crystal Black Pearl,Black,0 reported accidents,Clean,50 cty / 45 hwy,Automatic,Hybrid,Standard,2.0L Inline-4 Hybrid,FWD,Personal or Rental Use
2018 Hyundai Elantra,Value Edition 2.0L Sedan Automatic (alt),Great Price,"$14,310 ","21,948","Del City, OK",Scarlet Red,Gray,0 reported accidents,Clean,28 cty / 37 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Personal or Rental Use
2011 BMW 3 Series,335i Sedan,Excellent Price,"$15,990 ","57,314","Oklahoma City, OK",Jet Black,Black,0 reported accidents,Clean,19 cty / 28 hwy,Automatic,Gas,Standard,3.0L Inline-6 Gas Turbocharged,RWD,Personal or Rental Use
2017 Honda Civic,Touring Sedan CVT,Great Price,"$20,712 ","20,510","Oklahoma City, OK",Crystal Black Pearl,Charcoal,0 reported accidents,Clean,32 cty / 42 hwy,Automatic,Gas,Standard,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Ford Fusion,Titanium AWD,Excellent Price,"$16,297 ","42,021","Dallas, TX",Ingot Silver Metallic,Ebony,0 reported accidents,Clean,20 cty / 29 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,AWD,Personal or Rental Use
2018 Honda Accord,Sport 1.5T CVT,Great Price,"$20,770 ","68,095","Oklahoma City, OK",Lunar Silver Metallic,Black,0 reported accidents,Clean,29 cty / 35 hwy,Automatic,Gas,NA,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2014 Lexus GS,GS 350 RWD,Excellent Price,"$21,590 ","67,055","Oklahoma City, OK",Ultra White,Black,0 reported accidents,Clean,19 cty / 29 hwy,Automatic,Gas,Standard,3.5L V-6 Gas,RWD,Fleet or Mixed Use
2016 Toyota Camry,SE I4 Automatic,Excellent Price,"$14,590 ","51,273","Oklahoma City, OK",Silver,Black,0 reported accidents,Clean,25 cty / 35 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2019 Nissan Sentra,SR CVT,Excellent Price,"$13,778 ","36,550","Norman, OK",Super Black,Charcoal,0 reported accidents,Clean,29 cty / 37 hwy,Automatic,Gas,Standard,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2019 Volkswagen Jetta,S Automatic,Excellent Price,"$14,990 ","23,893","Oklahoma City, OK",Black Uni,Titan Black,0 reported accidents,Clean,30 cty / 40 hwy,Automatic,Gas,Standard,1.4L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2016 Ford Focus,SE Sedan,Fair Price,"$8,995 ","63,953","Bethany, OK",Ruby Red Metallic Tinted Clearcoat,Gray,1 reported accidents,Clean,26 cty / 36 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas,FWD,Fleet or Mixed Use
2017 Chevrolet Malibu,Premier with 2LZ,Excellent Price,"$18,786 ","32,288","Oklahoma City, OK",Cajun Red Tintcoat,Jet Black,0 reported accidents,Clean,22 cty / 33 hwy,Automatic,Gas,Standard,2.0L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2013 Jaguar XF,XFR V8 RWD,Excellent Price,"$25,990 ","62,458","Oklahoma City, OK",Gray,Gray,0 reported accidents,Clean,15 cty / 23 hwy,Automatic,Gas,Standard,5.0L V-8 Gas Supercharged,RWD,Personal or Rental Use
2013 Toyota Camry,SE I4 Automatic,Excellent Price,"$13,590 ","42,254","Oklahoma City, OK",Black,Black,0 reported accidents,Clean,25 cty / 35 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Personal or Rental Use
2017 Honda Civic,Si Sedan Manual,Fair Price,"$20,557 ","58,160","Oklahoma City, OK",White Orchid Pearl,Black,0 reported accidents,Clean,28 cty / 38 hwy,Manual,Gas,NA,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Ford Fusion,Hybrid SE FWD,Excellent Price,"$13,797 ","38,555","Dallas, TX",Oxford White,Unknown,0 reported accidents,Clean,43 cty / 41 hwy,Automatic,Hybrid,Standard,2.0L Inline-4 Hybrid,FWD,Personal or Rental Use
2017 Nissan Altima,2.5 S,Excellent Price,"$12,990 ","54,791","Oklahoma City, OK",Gun Metallic,Charcoal,0 reported accidents,Clean,27 cty / 39 hwy,Automatic,Gas,Standard,2.5L Inline-4 Gas,FWD,Fleet or Mixed Use
2017 Ford Fusion,SE FWD,Excellent Price,"$14,590 ","24,519","Oklahoma City, OK",White Platinum Metallic Tri-Coat,Ebony,0 reported accidents,Clean,21 cty / 32 hwy,Automatic,Gas,Minimal Options,1.5L Inline-4 Gas Turbocharged,FWD,Personal or Rental Use
2019 Toyota Corolla,LE CVT,Great Price,"$13,350 ","31,083","Irving, TX",Classic Silver Metallic,Black,0 reported accidents,Clean,28 cty / 36 hwy,Automatic,Gas,NA,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2015 Honda Accord,Sport Sedan I4 CVT,Great Price,"$14,990 ","70,096","Oklahoma City, OK",White Orchid Pearl,Black,0 reported accidents,Clean,26 cty / 35 hwy,Automatic,Gas,NA,2.4L Inline-4 Gas,FWD,Personal or Rental Use
2019 Toyota Corolla,LE CVT,Excellent Price,"$14,000 ","35,421","Lawton, OK",Super White,Black,0 reported accidents,Clean,28 cty / 36 hwy,Automatic,Gas,NA,1.8L Inline-4 Gas,FWD,Personal or Rental Use
2012 Audi A6,Prestige Sedan 3.0T quattro Automatic,Excellent Price,"$16,590 ","82,212","Oklahoma City, OK",Ibis White,Other,0 reported accidents,Clean,19 cty / 28 hwy,Automatic,Gas,Standard,3.0L V-6 Gas Supercharged,AWD,Personal or Rental Use
